date,open,high,low,close,volume
2025-04-09 02:00:00,76021.21875,76278.2734375,75003.03125,75003.03125,969052160
2025-04-09 04:00:00,75322.1015625,76786.8125,75299.4140625,76621.6484375,2582298624
2025-04-09 06:00:00,76676.265625,77879.0234375,76676.265625,77739.625,3182592000
2025-04-09 08:00:00,77674.0625,77821.7734375,77067.4453125,77472.4765625,0
2025-04-09 10:00:00,77460.75,77512.109375,75773.0703125,76133.125,3136839680
2025-04-09 12:00:00,76178.4453125,77725.1484375,76028.3671875,77719.2109375,1345236992
2025-04-09 14:00:00,77653.09375,78174.265625,76906.5546875,77112.640625,957132800
2025-04-09 16:00:00,77192.15625,82134.9296875,77139.09375,82134.9296875,7960363008
2025-04-09 18:00:00,82167.4609375,82842.078125,81798.703125,82227.609375,7643185152
2025-04-09 20:00:00,82288.203125,83528.5703125,81998.890625,83268.90625,5335834624
2025-04-09 22:00:00,83382.9296875,83432.890625,82527.4140625,82527.4140625,1380155392
2025-04-10 00:00:00,82610.3125,82691.390625,82074.28125,82207.5546875,0
2025-04-10 02:00:00,82215.4765625,82515.8125,81449.4296875,81660.9296875,0
2025-04-10 04:00:00,81787.625,82171.1796875,81631.2890625,82140.8125,0
2025-04-10 06:00:00,82133.65625,82290.09375,81335.40625,81566.0546875,0
2025-04-10 08:00:00,81562.390625,82012.5859375,81342.109375,82011.4140625,514596864
2025-04-10 10:00:00,82008.109375,82086.09375,81472.75,81824.625,243310592
2025-04-10 12:00:00,81835.203125,82138.859375,80770.359375,80862.578125,513482752
2025-04-10 14:00:00,80826.859375,81739.796875,78640.9453125,78640.9453125,1327046656
2025-04-10 16:00:00,78699.6171875,79568.171875,78473.2578125,79343.8125,2340438016
2025-04-10 18:00:00,79287.015625,79899.8046875,79226.125,79790.328125,0
2025-04-10 20:00:00,79589.046875,79959.46875,79525.96875,79672.046875,0
2025-04-10 22:00:00,79652.296875,79851.0078125,79404.1015625,79560.1484375,116011008
2025-04-11 00:00:00,79553.265625,80377.7890625,78969.890625,80377.7890625,26558464
2025-04-11 02:00:00,80356.7890625,80792.703125,80119.875,80762.4921875,1101811712
2025-04-11 04:00:00,80779.1328125,80954.515625,80485.4375,80766.9609375,774815744
2025-04-11 06:00:00,80760.78125,81361.5625,80760.78125,81211.6484375,923131904
2025-04-11 08:00:00,81220.4921875,82334.3671875,80829.265625,82296.140625,2144403456
2025-04-11 10:00:00,82313.53125,82893.015625,81984.59375,82134.5859375,1107984384
2025-04-11 12:00:00,82098.9140625,83216.5234375,81812.0234375,82794.6875,448671744
2025-04-11 14:00:00,82898.828125,82898.828125,81316.6796875,82480.0625,0
2025-04-11 16:00:00,82462.4765625,83951.640625,82008.125,83846.5859375,0
2025-04-11 18:00:00,83846.921875,84140.921875,83574.8984375,83853.390625,221515776
2025-04-11 20:00:00,83822.890625,84199.625,83621.578125,83678.4453125,1299824640
2025-04-11 22:00:00,83646.21875,83663.7265625,83135.8671875,83434.4453125,0
2025-04-12 00:00:00,83414.2421875,83485.6953125,83120.5625,83152.859375,0
2025-04-12 02:00:00,83160.015625,83230.1171875,82815.3203125,82927.84375,78069760
2025-04-12 04:00:00,82923.2421875,83431.2109375,82833.3359375,83296.09375,0
2025-04-12 06:00:00,83296.4765625,83764.359375,83296.4765625,83667.4140625,89047040
2025-04-12 08:00:00,83696.9296875,83951.8984375,83417.546875,83499.5546875,0
2025-04-12 10:00:00,83499.859375,83588.53125,83287.6953125,83494.9140625,0
2025-04-12 12:00:00,83488.9140625,84592.8515625,83461.3984375,84445.9453125,0
2025-04-12 14:00:00,84442.265625,85359.71875,84331.7421875,85001.0234375,420292608
2025-04-12 16:00:00,84980.9296875,85128.8359375,84425.6484375,84733.359375,368056320
2025-04-12 18:00:00,84729.3984375,85188.5546875,84729.3984375,84894.3671875,0
2025-04-12 20:00:00,84919.4453125,85852.0234375,84896.0625,85374.140625,341655552
2025-04-12 22:00:00,85381.0078125,85652.109375,85168.8359375,85271.6171875,0
2025-04-13 00:00:00,85273.875,85862.5,85019.9609375,85231.5078125,964362240
2025-04-13 02:00:00,85231.40625,85623.09375,84773.6171875,85383.8203125,2325422080
2025-04-13 04:00:00,85408.8125,85408.8125,84386.4453125,84484.6484375,1961814016
2025-04-13 06:00:00,84489.28125,84768.1796875,84444.5546875,84448.8515625,0
2025-04-13 08:00:00,84401.25,84893.1953125,84264.90625,84883.3828125,0
2025-04-13 10:00:00,84882.828125,84904.203125,84296.3828125,84445.3359375,894849024
2025-04-13 12:00:00,84457.4296875,84622.046875,83492.0390625,83510.0,0
2025-04-13 14:00:00,83541.3125,84069.71875,83541.3125,83793.859375,0
2025-04-13 16:00:00,83803.90625,84850.1484375,83803.90625,84791.5703125,1190674432
2025-04-13 18:00:00,84753.703125,84912.96875,83140.8515625,83916.5859375,1381150720
2025-04-13 20:00:00,83926.84375,84331.765625,83037.5,83598.8125,923617280
2025-04-13 22:00:00,83560.4140625,83747.453125,83154.5625,83702.3515625,1234771968
2025-04-14 00:00:00,83714.0,84921.4765625,83706.9453125,84093.171875,1532538880
2025-04-14 02:00:00,84190.953125,85436.59375,84030.53125,84494.984375,1831342080
2025-04-14 04:00:00,84533.3125,85041.1953125,84333.8203125,84511.09375,0
2025-04-14 06:00:00,84524.1171875,84725.046875,84264.40625,84559.5859375,299986944
2025-04-14 08:00:00,84533.75,84863.71875,84254.3671875,84421.1875,1003177984
2025-04-14 10:00:00,84428.375,84902.59375,84334.375,84902.25,404672512
2025-04-14 12:00:00,84903.578125,85243.421875,84098.703125,84460.9765625,157374464
2025-04-14 14:00:00,84370.6484375,85766.5,83778.3203125,84114.8125,3684546560
2025-04-14 16:00:00,84089.7578125,84874.984375,83876.3046875,84874.984375,83849216
2025-04-14 18:00:00,84852.34375,85164.6015625,84750.203125,84881.8125,1044619264
2025-04-14 20:00:00,84871.65625,84932.6328125,84471.296875,84709.9296875,0
2025-04-14 22:00:00,84685.1875,84722.859375,84440.9609375,84518.3515625,333803520
2025-04-15 00:00:00,84561.34375,85109.796875,84366.171875,84973.4140625,414574592
2025-04-15 02:00:00,84938.859375,85353.8046875,84746.90625,85353.8046875,0
2025-04-15 04:00:00,85357.7109375,85795.9921875,85154.375,85557.0390625,420657152
2025-04-15 06:00:00,85545.765625,85739.0,85344.5078125,85661.09375,672102400
2025-04-15 08:00:00,85695.6875,85940.515625,85622.7734375,85940.515625,250662912
2025-04-15 10:00:00,85955.703125,85962.03125,85385.03125,85554.703125,110467072
2025-04-15 12:00:00,85567.8046875,86411.9296875,85461.8359375,85642.75,179382272
2025-04-15 14:00:00,85584.046875,85926.1953125,84646.859375,84793.171875,1779957760
2025-04-15 16:00:00,84873.625,85088.8125,84456.7578125,84512.1015625,0
2025-04-15 18:00:00,84483.015625,84561.9375,83923.1328125,84010.5234375,284069888
2025-04-15 20:00:00,84000.375,84203.8984375,83828.2109375,84188.2578125,0
2025-04-15 22:00:00,84181.140625,84181.140625,83606.3515625,83628.125,1123444736
2025-04-16 00:00:00,83617.484375,83654.8828125,83145.7109375,83613.2421875,239351808
2025-04-16 02:00:00,83603.3984375,83924.328125,83603.3984375,83704.734375,42477568
2025-04-16 04:00:00,83696.3125,83774.890625,83228.90625,83435.265625,432144384
2025-04-16 06:00:00,83363.046875,83715.1953125,83299.4296875,83325.65625,222099456
2025-04-16 08:00:00,83334.8125,84035.0234375,83169.203125,83608.578125,933885952
2025-04-16 10:00:00,83627.953125,84106.3046875,83626.46875,84029.796875,712536064
2025-04-16 12:00:00,84025.234375,84217.9765625,83598.4375,83806.1171875,0
2025-04-16 14:00:00,83784.7109375,85232.09375,83780.84375,84879.2421875,1359015936
2025-04-16 16:00:00,84836.3984375,85414.34375,83360.2109375,83360.2109375,1304793088
2025-04-16 18:00:00,83314.8515625,84471.5625,83314.8515625,84382.3984375,2405556224
2025-04-16 20:00:00,84350.5546875,84665.296875,84255.0859375,84572.296875,634488832
2025-04-16 22:00:00,84548.7578125,84581.9375,84031.1328125,84035.1328125,306606080
2025-04-17 00:00:00,84028.8828125,84472.234375,83944.1875,84307.5078125,0
2025-04-17 02:00:00,84309.5859375,84309.5859375,83832.2734375,83994.875,140847104
2025-04-17 04:00:00,83992.5078125,84459.9765625,83906.1875,84381.140625,288423936
2025-04-17 06:00:00,84363.625,84970.3046875,84346.015625,84622.6953125,0
2025-04-17 08:00:00,84637.96875,84737.1875,84344.1015625,84462.0703125,469020672
2025-04-17 10:00:00,84456.1796875,84705.734375,84217.328125,84553.984375,568154112
2025-04-17 12:00:00,84540.609375,84826.5859375,84344.3828125,84406.1875,59475968
2025-04-17 14:00:00,84437.015625,84658.421875,83798.46875,84502.734375,0
2025-04-17 16:00:00,84520.0234375,85190.1328125,84412.265625,85147.125,2637375488
2025-04-17 18:00:00,85113.640625,85440.8671875,84551.8671875,84896.4375,0
2025-04-17 20:00:00,84870.2265625,85137.7265625,84870.2265625,85067.6640625,0
2025-04-17 22:00:00,85063.0,85078.625,84748.84375,84896.9921875,504631296
2025-04-18 00:00:00,84921.125,85076.953125,84755.0078125,84937.5390625,582914048
2025-04-18 02:00:00,84930.28125,84972.78125,84738.859375,84816.9921875,0
2025-04-18 04:00:00,84823.7890625,84827.1640625,84548.484375,84729.234375,0
2025-04-18 06:00:00,84727.484375,84747.1171875,84443.1640625,84624.2265625,0
2025-04-18 08:00:00,84624.9296875,84744.4140625,84528.546875,84549.546875,601878528
2025-04-18 10:00:00,84546.3984375,84630.1953125,84482.1171875,84607.3125,0
2025-04-18 12:00:00,84618.8359375,84732.7421875,84473.6796875,84542.7109375,118646784
2025-04-18 14:00:00,84550.9609375,84582.5390625,84340.1328125,84359.8203125,0
2025-04-18 16:00:00,84365.1171875,84566.7265625,84337.4921875,84542.40625,0
2025-04-18 18:00:00,84556.7109375,84617.03125,84513.21875,84522.2578125,0
2025-04-18 20:00:00,84531.703125,84646.6484375,84462.734375,84594.6640625,0
2025-04-18 22:00:00,84588.609375,84612.6796875,84350.28125,84441.7734375,0
2025-04-19 00:00:00,84450.2890625,84571.1796875,84359.6015625,84541.59375,0
2025-04-19 02:00:00,84536.640625,84947.4296875,84483.8203125,84887.9453125,393018368
2025-04-19 04:00:00,84881.1640625,85216.96875,84881.1640625,85070.671875,626525184
2025-04-19 06:00:00,85076.703125,85226.546875,84897.3984375,85202.8046875,77770752
2025-04-19 08:00:00,85207.8046875,85420.25,85098.9609375,85355.8984375,0
2025-04-19 10:00:00,85342.53125,85342.53125,85150.46875,85216.390625,758254592
2025-04-19 12:00:00,85202.6171875,85463.9296875,85194.40625,85463.9296875,43832320
2025-04-19 14:00:00,85464.7890625,85571.2109375,85128.34375,85185.265625,842814464
2025-04-19 16:00:00,85165.765625,85307.625,84744.6875,85210.2734375,713989120
2025-04-19 18:00:00,85199.8359375,85277.859375,85043.7265625,85087.8359375,774542336
2025-04-19 20:00:00,85080.234375,85342.21875,85039.046875,85317.46875,2186240
2025-04-19 22:00:00,85322.2890625,85341.0390625,85095.8203125,85095.8203125,0
2025-04-20 00:00:00,85071.359375,85283.96875,85052.9453125,85274.5390625,173600768
2025-04-20 02:00:00,85282.515625,85299.2578125,85114.7109375,85151.6875,219079680
2025-04-20 04:00:00,85165.9765625,85228.3359375,85096.34375,85096.34375,0
2025-04-20 06:00:00,85093.234375,85153.703125,84686.4375,84786.0546875,1218136064
2025-04-20 08:00:00,84786.9765625,84786.9765625,84470.0859375,84521.515625,571886592
2025-04-20 10:00:00,84536.2421875,84536.2421875,83992.4765625,84126.890625,945187840
2025-04-20 12:00:00,84131.7265625,84479.328125,84092.9609375,84366.5546875,343299072
2025-04-20 14:00:00,84348.0546875,84633.2421875,84277.390625,84359.3671875,848567296
2025-04-20 16:00:00,84354.2578125,84614.6875,84312.9375,84568.921875,0
2025-04-20 18:00:00,84576.703125,84649.34375,84485.9375,84644.1953125,0
2025-04-20 20:00:00,84640.171875,85181.203125,84593.59375,84994.2421875,1582655488
2025-04-20 22:00:00,85002.0703125,85240.953125,84685.4921875,85125.859375,767752192
2025-04-21 00:00:00,85169.609375,87388.21875,85147.6171875,87289.03125,7046516736
2025-04-21 02:00:00,87291.078125,87578.109375,87133.515625,87203.0546875,2001444864
2025-04-21 04:00:00,87189.5234375,87668.796875,87051.28125,87541.4921875,1671942144
2025-04-21 06:00:00,87547.3984375,87609.46875,87353.1484375,87435.6796875,1097879552
2025-04-21 08:00:00,87436.1953125,87712.421875,87291.625,87493.8125,947099648
2025-04-21 10:00:00,87501.734375,87529.890625,86682.2578125,86966.71875,1312100352
2025-04-21 12:00:00,86978.625,87503.8984375,86809.3046875,87080.609375,1398519808
2025-04-21 14:00:00,87063.6640625,88425.1015625,86970.9375,88072.875,6090481664
2025-04-21 16:00:00,88080.3671875,88254.21875,86410.5859375,86798.7890625,3573465088
2025-04-21 18:00:00,86755.734375,87462.5859375,86701.4375,87380.0625,3261440000
2025-04-21 20:00:00,87429.9921875,87429.9921875,87047.1953125,87295.8515625,315998208
2025-04-21 22:00:00,87280.03125,87567.34375,86968.1171875,87519.1328125,808951808
2025-04-22 00:00:00,87514.0078125,88821.46875,87084.53125,88420.2265625,355831808
2025-04-22 02:00:00,88426.890625,88622.890625,87861.1640625,88116.859375,775372800
2025-04-22 04:00:00,88137.03125,88380.6953125,87974.03125,88380.6953125,0
2025-04-22 06:00:00,88380.15625,88456.234375,88010.7421875,88456.234375,662061056
2025-04-22 08:00:00,88445.25,88644.3203125,88338.6640625,88511.1328125,569917440
2025-04-22 10:00:00,88533.1484375,88674.625,88282.71875,88618.6015625,0
2025-04-22 12:00:00,88615.65625,90468.25,88520.6875,90104.265625,3978575872
2025-04-22 14:00:00,90222.7578125,91447.1953125,90107.15625,90849.25,3503345664
2025-04-22 16:00:00,90941.265625,91491.8671875,90711.4453125,91491.8671875,675151872
2025-04-22 18:00:00,91485.9921875,91731.078125,91134.796875,91399.7265625,201285632
2025-04-22 20:00:00,91529.0859375,93461.0703125,91117.15625,92927.2421875,5126807552
2025-04-22 22:00:00,93026.1015625,93784.2265625,92628.8671875,93477.8984375,6549319680
2025-04-23 00:00:00,93466.1171875,93819.9296875,92651.6796875,92651.6796875,633970688
2025-04-23 02:00:00,92678.5234375,93178.5546875,92671.671875,93178.5546875,1532350464
2025-04-23 04:00:00,93181.4921875,93697.5234375,93057.828125,93493.8203125,405245952
2025-04-23 06:00:00,93503.375,93896.5,93455.484375,93890.5859375,978489344
2025-04-23 08:00:00,94146.890625,94430.40625,93945.40625,93950.1796875,1851207680
2025-04-23 10:00:00,93923.9765625,93923.9765625,93376.546875,93437.2578125,2117238784
2025-04-23 12:00:00,93484.953125,94171.859375,93019.703125,93019.703125,0
2025-04-23 14:00:00,92970.96875,93595.1484375,91973.3203125,93091.9609375,0
2025-04-23 16:00:00,93212.34375,93922.234375,92940.2734375,93922.234375,921776128
2025-04-23 18:00:00,93914.2734375,94206.046875,93021.875,93603.5390625,0
2025-04-23 20:00:00,93559.171875,93904.4609375,93378.265625,93422.515625,0
2025-04-23 22:00:00,93510.09375,93853.9609375,93299.296875,93663.7890625,0
2025-04-24 00:00:00,93703.2578125,93801.390625,93134.375,93620.328125,0
2025-04-24 02:00:00,93553.359375,93624.21875,92711.703125,92711.703125,175923200
2025-04-24 04:00:00,92695.515625,92904.515625,92408.5078125,92603.7265625,348495872
2025-04-24 06:00:00,92594.8125,92667.53125,92144.90625,92212.96875,503259136
2025-04-24 08:00:00,92213.8828125,92521.3359375,91719.390625,92464.171875,938668032
2025-04-24 10:00:00,92479.0703125,92648.6640625,92300.9375,92606.1640625,0
2025-04-24 12:00:00,92619.4609375,92950.328125,92462.625,92711.296875,1454600192
2025-04-24 14:00:00,92844.6640625,93420.6484375,92695.875,93279.3828125,0
2025-04-24 16:00:00,93244.96875,93611.4453125,92741.8046875,93019.109375,0
2025-04-24 18:00:00,93027.5390625,93684.5078125,93027.5390625,93678.234375,0
2025-04-24 20:00:00,93621.09375,93625.890625,93093.734375,93380.34375,0
2025-04-24 22:00:00,93387.609375,94006.1796875,93341.6484375,93907.7734375,1303644160
2025-04-25 00:00:00,93986.8828125,94430.8828125,93605.8984375,93695.921875,696920064
2025-04-25 02:00:00,93709.8359375,93870.7265625,92901.4609375,93310.953125,1122416640
2025-04-25 04:00:00,93327.1328125,93527.546875,93069.3359375,93258.796875,795287552
2025-04-25 06:00:00,93238.6640625,93854.3125,93238.6640625,93797.2109375,639121408
2025-04-25 08:00:00,93803.5078125,93863.8359375,93593.328125,93845.625,0
2025-04-25 10:00:00,93867.5546875,94618.296875,93640.0078125,94618.296875,120262656
2025-04-25 12:00:00,94773.7421875,95000.6875,94044.9296875,94497.0625,4479961088
2025-04-25 14:00:00,94474.1796875,95757.453125,94474.1796875,95161.7734375,4718071808
2025-04-25 16:00:00,95141.4375,95580.46875,94452.953125,94567.2265625,797958144
2025-04-25 18:00:00,94617.7421875,95306.6015625,94617.7421875,95300.015625,1480990720
2025-04-25 20:00:00,95355.859375,95386.6796875,94571.046875,94571.046875,131792896
2025-04-25 22:00:00,94680.5703125,95016.203125,94680.5703125,94736.796875,1380315136
2025-04-26 00:00:00,94708.265625,95251.359375,94630.8359375,95058.375,0
2025-04-26 02:00:00,95067.5703125,95148.84375,94764.5390625,94787.9765625,0
2025-04-26 04:00:00,94788.390625,94850.09375,94495.53125,94693.0625,569225216
2025-04-26 06:00:00,94672.5078125,94818.4609375,94637.984375,94683.5546875,0
2025-04-26 08:00:00,94649.5625,94698.75,94182.9921875,94291.875,0
2025-04-26 10:00:00,94310.671875,94417.4375,94067.3984375,94195.65625,244834304
2025-04-26 12:00:00,94178.5,94342.9921875,93948.1640625,94073.578125,0
2025-04-26 14:00:00,94182.78125,94428.4609375,93986.71875,94417.96875,0
2025-04-26 16:00:00,94406.25,94406.25,94146.6640625,94349.1875,0
2025-04-26 18:00:00,94330.0859375,94394.53125,94168.546875,94277.0546875,0
2025-04-26 20:00:00,94351.9453125,94410.7890625,94146.0703125,94370.5390625,33579008
2025-04-26 22:00:00,94385.0703125,94886.15625,94385.0703125,94665.6484375,730867712
2025-04-27 00:00:00,94662.34375,95296.8828125,94179.9140625,94179.9140625,774244352
2025-04-27 02:00:00,94185.9921875,94501.7578125,94175.0234375,94188.0390625,1050286080
2025-04-27 04:00:00,94189.2109375,94305.2265625,93794.0234375,93936.7890625,1145749504
2025-04-27 06:00:00,93965.5625,94167.3125,93926.40625,94105.1015625,128886784
2025-04-27 08:00:00,94105.0390625,94340.671875,94053.6875,94195.0,0
2025-04-27 10:00:00,94185.0234375,94203.8515625,93925.09375,93996.9375,0
2025-04-27 12:00:00,93978.5390625,94103.015625,93670.03125,94103.015625,97419264
2025-04-27 14:00:00,94107.3984375,94190.8125,93848.8046875,93959.15625,583060480
2025-04-27 16:00:00,93952.890625,94170.328125,93799.65625,94089.171875,318783488
2025-04-27 18:00:00,94076.546875,94450.5,94045.40625,94436.8125,197861376
2025-04-27 20:00:00,94458.4140625,94519.9453125,94226.59375,94400.078125,0
2025-04-27 22:00:00,94305.0078125,94305.0078125,93728.6640625,93817.1484375,767191040
2025-04-28 00:00:00,93767.9921875,93769.6796875,92879.1484375,92955.2578125,0
2025-04-28 02:00:00,92962.8671875,93945.2109375,92962.8671875,93895.171875,1669832704
2025-04-28 04:00:00,93874.1640625,94284.09375,93874.1640625,94260.28125,680839168
2025-04-28 06:00:00,94253.1640625,94799.3828125,94253.1640625,94730.0,868100096
2025-04-28 08:00:00,94727.765625,94900.8828125,94670.5859375,94766.0546875,189253632
2025-04-28 10:00:00,94777.6171875,95555.1171875,94397.8359375,95274.96875,3252381696
2025-04-28 12:00:00,95314.6875,95589.984375,94109.7890625,94109.7890625,3164436480
2025-04-28 14:00:00,94000.96875,94863.09375,93680.640625,93787.671875,3701768192
2025-04-28 16:00:00,93849.6328125,94114.921875,93523.8671875,94114.921875,294227968
2025-04-28 18:00:00,94128.53125,94937.609375,93841.8828125,94834.171875,1930018816
2025-04-28 20:00:00,94828.6015625,94828.6015625,94325.515625,94542.0625,0
2025-04-28 22:00:00,94557.9140625,95189.1484375,94510.265625,95011.09375,1202501632
2025-04-29 00:00:00,95048.90625,95440.0,94850.4375,94989.7578125,393263104
2025-04-29 02:00:00,94915.6875,94953.4609375,94524.2578125,94695.6484375,450531328
2025-04-29 04:00:00,94691.2734375,94895.1640625,94248.984375,94310.875,1422194688
2025-04-29 06:00:00,94306.0234375,94995.53125,94306.0234375,94963.578125,451168256
2025-04-29 08:00:00,94957.8125,95113.140625,94840.1953125,95026.375,369389568
2025-04-29 10:00:00,95013.7890625,95282.4609375,94813.2578125,95171.171875,0
2025-04-29 12:00:00,95157.625,95185.0703125,94672.328125,94962.2734375,0
2025-04-29 14:00:00,94871.1953125,95242.609375,94656.3515625,94846.7890625,20088832
2025-04-29 16:00:00,94865.2265625,95466.671875,94746.078125,95308.46875,539021312
2025-04-29 18:00:00,95253.3515625,95471.6171875,95137.921875,95372.0625,1212116992
2025-04-29 20:00:00,95339.4140625,95397.484375,94442.84375,94780.7109375,93511680
2025-04-29 22:00:00,94771.734375,94771.734375,93821.1015625,94287.4375,2809931776
2025-04-30 00:00:00,94272.21875,94643.6015625,94200.046875,94544.484375,2191984640
2025-04-30 02:00:00,94549.171875,95139.015625,94477.4921875,95023.671875,0
2025-04-30 04:00:00,95036.8046875,95127.7265625,94909.5390625,94913.0859375,32352256
2025-04-30 06:00:00,94913.3984375,94977.5859375,94550.1953125,94621.2578125,763893760
2025-04-30 08:00:00,94635.9140625,95022.2578125,94569.4375,94989.515625,0
2025-04-30 10:00:00,94987.8046875,95223.5390625,94903.3125,95223.5390625,0
2025-04-30 12:00:00,95208.84375,95213.5625,93088.8203125,93088.8203125,1145589760
2025-04-30 14:00:00,93076.7421875,94317.6171875,93036.0859375,94036.4453125,4797360128
2025-04-30 16:00:00,94021.3515625,94272.859375,93629.6484375,94110.4765625,10967040
2025-04-30 18:00:00,94111.8125,94447.7109375,93769.265625,94237.2421875,0
2025-04-30 20:00:00,94168.609375,94733.9609375,94168.609375,94419.125,1064081408
2025-04-30 22:00:00,94547.0078125,94700.2734375,94030.8515625,94201.046875,0
2025-05-01 00:00:00,94169.390625,94709.96875,94169.390625,94610.8203125,0
2025-05-01 02:00:00,94656.109375,94985.359375,94656.109375,94788.671875,1616900096
2025-05-01 04:00:00,94782.890625,95158.765625,94755.6640625,95156.1796875,0
2025-05-01 06:00:00,95148.7890625,95187.2109375,94846.109375,95050.1484375,831299584
2025-05-01 08:00:00,95041.78125,95771.9765625,94943.921875,95627.0625,1564506112
2025-05-01 10:00:00,95646.5078125,96319.4609375,95640.25,96214.0,1890936832
2025-05-01 12:00:00,96213.5546875,96660.6484375,95895.8671875,95895.8671875,546856960
2025-05-01 14:00:00,95895.921875,97348.703125,95895.921875,96926.359375,2069190656
2025-05-01 16:00:00,96912.953125,97386.546875,96599.5859375,96807.9453125,683417600
2025-05-01 18:00:00,96817.8046875,96956.546875,96494.0234375,96538.296875,525551616
2025-05-01 20:00:00,96546.3515625,96886.7578125,96404.1640625,96523.4296875,820318208
2025-05-01 22:00:00,96505.375,96651.453125,96242.7421875,96489.25,0
2025-05-02 00:00:00,96491.53125,97155.578125,96491.53125,97018.6171875,180967424
2025-05-02 02:00:00,96992.4140625,97235.8984375,96758.8203125,97134.0234375,504676352
2025-05-02 04:00:00,97125.703125,97251.46875,96672.0,96720.578125,302354432
2025-05-02 06:00:00,96720.9375,96881.140625,96390.5625,96419.15625,1460736000
2025-05-02 08:00:00,96381.7890625,96787.203125,96381.7890625,96660.8046875,0
2025-05-02 10:00:00,96621.546875,97070.1953125,96621.546875,96969.28125,0
2025-05-02 12:00:00,96956.03125,97214.0859375,96723.515625,96776.296875,0
2025-05-02 14:00:00,96786.734375,97888.984375,96786.734375,97394.171875,0
2025-05-02 16:00:00,97365.796875,97804.046875,97148.1171875,97458.578125,0
2025-05-02 18:00:00,97454.7421875,97630.15625,96806.9375,96983.0703125,22476800
2025-05-02 20:00:00,96953.3125,97157.296875,96604.578125,96804.671875,0
2025-05-02 22:00:00,96760.2734375,96895.5625,96614.6875,96895.5625,317116416
2025-05-03 00:00:00,96917.78125,96933.765625,96476.4140625,96499.8984375,10479616
2025-05-03 02:00:00,96507.109375,96728.21875,96353.7890625,96389.1328125,139544576
2025-05-03 04:00:00,96372.890625,96617.84375,96372.890625,96478.234375,0
2025-05-03 06:00:00,96463.90625,96463.90625,96201.8828125,96375.796875,0
2025-05-03 08:00:00,96342.9765625,96439.5546875,96185.625,96266.0546875,0
2025-05-03 10:00:00,96264.3671875,96275.7890625,95914.9375,95955.53125,389076992
2025-05-03 12:00:00,95961.5390625,96328.5546875,95926.7890625,96321.046875,0
2025-05-03 14:00:00,96362.375,96523.9609375,96326.5,96442.15625,0
2025-05-03 16:00:00,96435.0078125,96442.59375,95954.5,96208.140625,0
2025-05-03 18:00:00,96221.6875,96383.1953125,96126.359375,96383.1953125,77124608
2025-05-03 20:00:00,96376.796875,96434.0,96282.5,96282.5,351210496
2025-05-03 22:00:00,96302.6328125,96338.1796875,95835.59375,95881.328125,299040768
2025-05-04 00:00:00,95853.4921875,96127.5390625,95664.4765625,96127.5390625,0
2025-05-04 02:00:00,96125.0546875,96290.4140625,95710.6796875,95811.625,1080810496
2025-05-04 04:00:00,95765.6328125,96144.421875,95755.84375,96061.7265625,0
2025-05-04 06:00:00,96062.109375,96153.4296875,95846.875,95886.1875,795664384
2025-05-04 08:00:00,95914.2890625,95936.8359375,95486.3515625,95512.40625,0
2025-05-04 10:00:00,95489.265625,95551.0390625,95374.4375,95418.0859375,22388736
2025-05-04 12:00:00,95433.6640625,95593.2265625,95286.6796875,95387.53125,101622784
2025-05-04 14:00:00,95381.171875,95682.8828125,95359.53125,95474.78125,496441344
2025-05-04 16:00:00,95473.4296875,95557.015625,95303.1328125,95428.8515625,0
2025-05-04 18:00:00,95420.3046875,95639.609375,95371.6953125,95571.0,379224064
2025-05-04 20:00:00,95582.953125,95762.1796875,95582.953125,95702.8515625,588814336
2025-05-04 22:00:00,95703.0625,95703.0625,94210.3203125,94261.671875,2407861248
2025-05-05 00:00:00,94270.5546875,94795.015625,93828.6328125,93939.5,1646243840
2025-05-05 02:00:00,93925.046875,94358.46875,93662.453125,94055.65625,1216059392
2025-05-05 04:00:00,94090.90625,94656.109375,94081.984375,94656.109375,415260672
2025-05-05 06:00:00,94711.15625,94767.703125,94549.828125,94732.921875,613324800
2025-05-05 08:00:00,94751.1171875,94751.1171875,94506.546875,94572.1015625,34727936
2025-05-05 10:00:00,94562.5625,94578.71875,93922.4453125,94098.9453125,742502400
2025-05-05 12:00:00,94040.125,94411.1875,93717.5859375,94121.0078125,846260224
2025-05-05 14:00:00,94192.859375,94521.6875,93633.9296875,93708.7734375,2484002816
2025-05-05 16:00:00,93751.25,94570.46875,93751.25,94509.4140625,1948311552
2025-05-05 18:00:00,94509.28125,94873.4453125,94359.6953125,94367.7734375,238143488
2025-05-05 20:00:00,94323.046875,94800.03125,93892.890625,94692.5859375,1806315520
2025-05-05 22:00:00,94836.546875,95188.4140625,94725.625,94751.0234375,0
2025-05-06 00:00:00,94746.0390625,94897.0625,94335.75,94352.171875,579766272
2025-05-06 02:00:00,94334.875,94493.421875,94056.015625,94459.703125,575076352
2025-05-06 04:00:00,94448.9921875,94589.59375,94321.640625,94321.640625,588781568
2025-05-06 06:00:00,94348.109375,94598.4453125,94334.609375,94414.4609375,0
2025-05-06 08:00:00,94391.21875,94391.21875,94024.8984375,94186.25,658810880
2025-05-06 10:00:00,94168.078125,94297.390625,93710.2421875,93799.7265625,1855170560
2025-05-06 12:00:00,93766.890625,93994.3125,93438.1484375,93625.703125,105461760
